"Commodity","Country","UOM","Category","SubCategory","YearNum","FoodValue"
"Dried vegetables","REST OF WORLD","Million $","Vegetables","Foods",2021,243.6
"Prepared or preserved vegetables","CANADA","Million $","Vegetables","Foods",2021,1426.8
"Prepared or preserved vegetables","MEXICO","Million $","Vegetables","Foods",2021,529.9
"Prepared or preserved vegetables","SPAIN","Million $","Vegetables","Foods",2021,240.8
"Prepared or preserved vegetables","BELGIUM","Million $","Vegetables","Foods",2021,113.6
"Prepared or preserved vegetables","GREECE","Million $","Vegetables","Foods",2021,193.5
"Prepared or preserved vegetables","ITALY","Million $","Vegetables","Foods",2021,209.4
"Prepared or preserved vegetables","REST OF WORLD","Million $","Vegetables","Foods",2021,1508.7
"Total dairy products","IRELAND","Million $","Dairy","Foods",2021,345.0
"Total dairy products","ITALY","Million $","Dairy","Foods",2021,423.6
"Total dairy products","NEW ZEALAND","Million $","Dairy","Foods",2021,279.5
"Total dairy products","FRANCE","Million $","Dairy","Foods",2021,216.9
"Total dairy products","CANADA","Million $","Dairy","Foods",2021,160.5
"Total dairy products","MEXICO","Million $","Dairy","Foods",2021,117.5
"Total dairy products","NETHERLANDS","Million $","Dairy","Foods",2021,124.0
"Total dairy products","SPAIN","Million $","Dairy","Foods",2021,99.2
"Total dairy products","REST OF WORLD","Million $","Dairy","Foods",2021,620.0
"Cheese, fresh or processed","ITALY","Million $","Dairy","Foods",2021,420.5
"Cheese, fresh or processed","FRANCE","Million $","Dairy","Foods",2021,176.3
"Cheese, fresh or processed","SPAIN","Million $","Dairy","Foods",2021,99.2
"Cheese, fresh or processed","NETHERLANDS","Million $","Dairy","Foods",2021,109.0
"Cheese, fresh or processed","SWITZERLAND","Million $","Dairy","Foods",2021,118.1
"Cheese, fresh or processed","IRELAND","Million $","Dairy","Foods",2021,69.7
"Cheese, fresh or processed","CANADA","Million $","Dairy","Foods",2021,49.7
"Cheese, fresh or processed","REST OF WORLD","Million $","Dairy","Foods",2021,438.8
"Yogurt, buttermilk, or whey","NEW ZEALAND","Million $","Dairy","Foods",2021,240.4
"Yogurt, buttermilk, or whey","CANADA","Million $","Dairy","Foods",2021,80.9
"Yogurt, buttermilk, or whey","FRANCE","Million $","Dairy","Foods",2021,22.5
"Yogurt, buttermilk, or whey","DENMARK","Million $","Dairy","Foods",2021,14.9
"Yogurt, buttermilk, or whey","GERMANY, FED. REPUBLIC","Million $","Dairy","Foods",2021,8.1
"Yogurt, buttermilk, or whey","MEXICO","Million $","Dairy","Foods",2021,3.5
"Yogurt, buttermilk, or whey","AUSTRALIA","Million $","Dairy","Foods",2021,1.7
"Yogurt, buttermilk, or whey","REST OF WORLD","Million $","Dairy","Foods",2021,8.5
"Milk and cream","MEXICO","Million $","Dairy","Foods",2021,82.6
"Milk and cream","CHILE","Million $","Dairy","Foods",2021,13.7
"Milk and cream","NETHERLANDS","Million $","Dairy","Foods",2021,13.4
"Milk and cream","PERU","Million $","Dairy","Foods",2021,0.8
"Milk and cream","CANADA","Million $","Dairy","Foods",2021,26.7
"Milk and cream","NEW ZEALAND","Million $","Dairy","Foods",2021,2.8
"Milk and cream","REST OF WORLD","Million $","Dairy","Foods",2021,21.4
"Butter or spreads","IRELAND","Million $","Dairy","Foods",2021,272.4
"Butter or spreads","NEW ZEALAND","Million $","Dairy","Foods",2021,30.6
"Butter or spreads","MEXICO","Million $","Dairy","Foods",2021,7.9
"Butter or spreads","FRANCE","Million $","Dairy","Foods",2021,18.1
"Butter or spreads","INDIA","Million $","Dairy","Foods",2021,7.4
"Butter or spreads","AUSTRALIA","Million $","Dairy","Foods",2021,2.4
"Butter or spreads","REST OF WORLD","Million $","Dairy","Foods",2021,24.2
"Total fruit and preparations","MEXICO","Million $","Fruits","Foods",2021,9930.1
"Total fruit and preparations","PERU","Million $","Fruits","Foods",2021,1869.9
"Total fruit and preparations","CHILE","Million $","Fruits","Foods",2021,2188.1
"Total fruit and preparations","GUATEMALA","Million $","Fruits","Foods",2021,1317.3
"Total fruit and preparations","COSTA RICA","Million $","Fruits","Foods",2021,1193.6
"Total fruit and preparations","BRAZIL","Million $","Fruits","Foods",2021,535.3
"Total fruit and preparations","CANADA","Million $","Fruits","Foods",2021,865.6
"Total fruit and preparations","ECUADOR","Million $","Fruits","Foods",2021,617.0
"Total fruit and preparations","CHINA","Million $","Fruits","Foods",2021,608.2
"Total fruit and preparations","THAILAND","Million $","Fruits","Foods",2021,622.5
"Total fruit and preparations","REST OF WORLD","Million $","Fruits","Foods",2021,3954.2
"Fresh or chilled fruit","MEXICO","Million $","Fruits","Foods",2021,8524.0
"Fresh or chilled fruit","PERU","Million $","Fruits","Foods",2021,1671.2
"Fresh or chilled fruit","CHILE","Million $","Fruits","Foods",2021,1690.9
"Fresh or chilled fruit","GUATEMALA","Million $","Fruits","Foods",2021,1229.9
"Fresh or chilled fruit","COSTA RICA","Million $","Fruits","Foods",2021,998.2
"Fresh or chilled fruit","ECUADOR","Million $","Fruits","Foods",2021,479.3
"Fresh or chilled fruit","COLOMBIA","Million $","Fruits","Foods",2021,277.4
"Fresh or chilled fruit","HONDURAS","Million $","Fruits","Foods",2021,261.7
"Fresh or chilled fruit","CANADA","Million $","Fruits","Foods",2021,221.9
"Fresh or chilled fruit","NEW ZEALAND","Million $","Fruits","Foods",2021,151.6
"Fresh or chilled fruit","REST OF WORLD","Million $","Fruits","Foods",2021,1010.4
"Bananas and plantains","GUATEMALA","Million $","Fruits","Foods",2021,981.4
"Bananas and plantains","ECUADOR","Million $","Fruits","Foods",2021,369.7
"Bananas and plantains","COSTA RICA","Million $","Fruits","Foods",2021,394.7
"Bananas and plantains","COLOMBIA","Million $","Fruits","Foods",2021,227.1
"Bananas and plantains","HONDURAS","Million $","Fruits","Foods",2021,135.6
"Bananas and plantains","MEXICO","Million $","Fruits","Foods",2021,211.8
"Bananas and plantains","REST OF WORLD","Million $","Fruits","Foods",2021,102.3
"Frozen fruit","MEXICO","Million $","Fruits","Foods",2021,357.7
"Frozen fruit","CANADA","Million $","Fruits","Foods",2021,237.0
"Frozen fruit","CHILE","Million $","Fruits","Foods",2021,272.7
"Frozen fruit","GUATEMALA","Million $","Fruits","Foods",2021,48.4
"Frozen fruit","PERU","Million $","Fruits","Foods",2021,101.8
"Frozen fruit","COSTA RICA","Million $","Fruits","Foods",2021,71.2
"Frozen fruit","REST OF WORLD","Million $","Fruits","Foods",2021,268.3
"Dried, prepared or preserved fruit","MEXICO","Million $","Fruits","Foods",2021,657.8
"Dried, prepared or preserved fruit","CHINA","Million $","Fruits","Foods",2021,438.8
"Dried, prepared or preserved fruit","CANADA","Million $","Fruits","Foods",2021,325.5
"Dried, prepared or preserved fruit","THAILAND","Million $","Fruits","Foods",2021,372.0
"Dried, prepared or preserved fruit","SOUTH KOREA","Million $","Fruits","Foods",2021,179.4
"Dried, prepared or preserved fruit","CHILE","Million $","Fruits","Foods",2021,115.4
"Dried, prepared or preserved fruit","REST OF WORLD","Million $","Fruits","Foods",2021,1448.1
"Fruit juices","BRAZIL","Million $","Fruits","Foods",2021,390.8
"Fruit juices","MEXICO","Million $","Fruits","Foods",2021,390.6
"Fruit juices","TURKEY","Million $","Fruits","Foods",2021,231.5
"Fruit juices","THAILAND","Million $","Fruits","Foods",2021,179.0
"Fruit juices","CHINA","Million $","Fruits","Foods",2021,142.0
"Fruit juices","ARGENTINA","Million $","Fruits","Foods",2021,154.6
"Fruit juices","CANADA","Million $","Fruits","Foods",2021,81.2
"Fruit juices","PHILIPPINES","Million $","Fruits","Foods",2021,39.0
"Fruit juices","REST OF WORLD","Million $","Fruits","Foods",2021,682.4
"Total nuts","VIETNAM","Million $","Nuts","Foods",2021,1222.7
"Total nuts","MEXICO","Million $","Nuts","Foods",2021,666.9
"Total nuts","CANADA","Million $","Nuts","Foods",2021,226.3
"Total nuts","THAILAND","Million $","Nuts","Foods",2021,121.2
"Total nuts","PHILIPPINES","Million $","Nuts","Foods",2021,132.8
"Total nuts","CHINA","Million $","Nuts","Foods",2021,82.5
"Total nuts","TURKEY","Million $","Nuts","Foods",2021,50.9
"Total nuts","COTE D’IVOIRE","Million $","Nuts","Foods",2021,29.7
"Total nuts","REPUBLIC OF SOUTH AFRICA","Million $","Nuts","Foods",2021,61.6
"Total nuts","REST OF WORLD","Million $","Nuts","Foods",2021,555.6
"Tree nuts","VIETNAM","Million $","Nuts","Foods",2021,1082.8
"Tree nuts","MEXICO","Million $","Nuts","Foods",2021,583.2
"Tree nuts","PHILIPPINES","Million $","Nuts","Foods",2021,103.9
"Tree nuts","COTE D’IVOIRE","Million $","Nuts","Foods",2021,29.6
"Tree nuts","CHINA","Million $","Nuts","Foods",2021,64.4
"Tree nuts","REPUBLIC OF SOUTH AFRICA","Million $","Nuts","Foods",2021,59.8
"Tree nuts","BOLIVIA","Million $","Nuts","Foods",2021,32.8
"Tree nuts","THAILAND","Million $","Nuts","Foods",2021,25.5
"Tree nuts","BRAZIL","Million $","Nuts","Foods",2021,65.2
"Tree nuts","REST OF WORLD","Million $","Nuts","Foods",2021,318.7
"Cashew nuts","VIETNAM","Million $","Nuts","Foods",2021,1051.9
"Cashew nuts","COTE D’IVOIRE","Million $","Nuts","Foods",2021,28.1
"Cashew nuts","BRAZIL","Million $","Nuts","Foods",2021,39.5
"Cashew nuts","BENIN","Million $","Nuts","Foods",2021,1.7
"Cashew nuts","THAILAND","Million $","Nuts","Foods",2021,8.4
"Cashew nuts","INDIA","Million $","Nuts","Foods",2021,25.5
"Cashew nuts","INDONESIA","Million $","Nuts","Foods",2021,13.0
"Cashew nuts","REST OF WORLD","Million $","Nuts","Foods",2021,16.9
"Prepared tree nuts","VIETNAM","Million $","Nuts","Foods",2021,139.7
"Prepared tree nuts","THAILAND","Million $","Nuts","Foods",2021,95.1
"Prepared tree nuts","CANADA","Million $","Nuts","Foods",2021,151.1
"Prepared tree nuts","MEXICO","Million $","Nuts","Foods",2021,38.7
"Prepared tree nuts","TURKEY","Million $","Nuts","Foods",2021,21.6
"Prepared tree nuts","INDIA","Million $","Nuts","Foods",2021,19.6
"Prepared tree nuts","ISRAEL","Million $","Nuts","Foods",2021,26.8
"Prepared tree nuts","REST OF WORLD","Million $","Nuts","Foods",2021,144.4
"Ground nuts","MEXICO","Million $","Nuts","Foods",2021,45.0
"Ground nuts","CANADA","Million $","Nuts","Foods",2021,57.8
"Ground nuts","ARGENTINA","Million $","Nuts","Foods",2021,20.0
"Ground nuts","INDIA","Million $","Nuts","Foods",2021,4.4
"Ground nuts","CHINA","Million $","Nuts","Foods",2021,4.8
"Ground nuts","REST OF WORLD","Million $","Nuts","Foods",2021,15.3
"Total coffee, tea, and spices","BRAZIL","Million $","Coffee","Foods",2021,1378.7
"Total coffee, tea, and spices","COLOMBIA","Million $","Coffee","Foods",2021,1485.3
"Total coffee, tea, and spices","SWITZERLAND","Million $","Coffee","Foods",2021,790.9
"Total coffee, tea, and spices","MEXICO","Million $","Coffee","Foods",2021,487.0
"Total coffee, tea, and spices","VIETNAM","Million $","Coffee","Foods",2021,602.8
"Total coffee, tea, and spices","CANADA","Million $","Coffee","Foods",2021,533.9
"Total coffee, tea, and spices","INDIA","Million $","Coffee","Foods",2021,449.6
"Total coffee, tea, and spices","REST OF WORLD","Million $","Coffee","Foods",2021,4091.0
"Coffee beans, unroasted","BRAZIL","Million $","Coffee","Foods",2021,1222.5
"Coffee beans, unroasted","COLOMBIA","Million $","Coffee","Foods",2021,1309.8
"Coffee beans, unroasted","GUATEMALA","Million $","Coffee","Foods",2021,410.8
"Coffee beans, unroasted","HONDURAS","Million $","Coffee","Foods",2021,381.5
"Coffee beans, unroasted","PERU","Million $","Coffee","Foods",2021,182.4
"Coffee beans, unroasted","VIETNAM","Million $","Coffee","Foods",2021,263.0
"Coffee beans, unroasted","REST OF WORLD","Million $","Coffee","Foods",2021,1423.5
"Coffee, roasted and instant","SWITZERLAND","Million $","Coffee","Foods",2021,790.0
"Coffee, roasted and instant","CANADA","Million $","Coffee","Foods",2021,441.3
"Coffee, roasted and instant","ITALY","Million $","Coffee","Foods",2021,125.4
"Coffee, roasted and instant","COLOMBIA","Million $","Coffee","Foods",2021,55.0
"Coffee, roasted and instant","MEXICO","Million $","Coffee","Foods",2021,44.4
"Coffee, roasted and instant","REST OF WORLD","Million $","Coffee","Foods",2021,102.6
"Coffee extracts and preparations","MEXICO","Million $","Coffee","Foods",2021,100.4
"Coffee extracts and preparations","BRAZIL","Million $","Coffee","Foods",2021,95.8
"Coffee extracts and preparations","COLOMBIA","Million $","Coffee","Foods",2021,109.3
"Coffee extracts and preparations","NETHERLANDS","Million $","Coffee","Foods",2021,7.0
"Coffee extracts and preparations","REST OF WORLD","Million $","Coffee","Foods",2021,179.5
"Tea and mate","JAPAN","Million $","Coffee","Foods",2021,95.0
"Tea and mate","CHINA","Million $","Coffee","Foods",2021,111.6
"Tea and mate","CANADA","Million $","Coffee","Foods",2021,81.0
"Tea and mate","INDIA","Million $","Coffee","Foods",2021,85.0
"Tea and mate","REST OF WORLD","Million $","Coffee","Foods",2021,346.7
"Spices","VIETNAM","Million $","Coffee","Foods",2021,298.3
"Spices","INDIA","Million $","Coffee","Foods",2021,311.7
"Spices","MEXICO","Million $","Coffee","Foods",2021,102.0
"Spices","CHINA","Million $","Coffee","Foods",2021,152.6
"Spices","INDONESIA","Million $","Coffee","Foods",2021,180.9
"Spices","SPAIN","Million $","Coffee","Foods",2021,94.5
"Spices","PERU","Million $","Coffee","Foods",2021,88.7
"Spices","MADAGASCAR","Million $","Coffee","Foods",2021,255.5
"Spices","REST OF WORLD","Million $","Coffee","Foods",2021,371.5
"Total grains and products","CANADA","Million $","Grains","Foods",2021,6404.2
"Total grains and products","MEXICO","Million $","Grains","Foods",2021,2123.4
"Total grains and products","ITALY","Million $","Grains","Foods",2021,869.0
"Total grains and products","THAILAND","Million $","Grains","Foods",2021,797.6
"Total grains and products","INDIA","Million $","Grains","Foods",2021,431.3
"Total grains and products","SOUTH KOREA","Million $","Grains","Foods",2021,309.9
"Total grains and products","GERMANY, FED. REPUBLIC","Million $","Grains","Foods",2021,320.0
"Total grains and products","FRANCE","Million $","Grains","Foods",2021,327.2
"Total grains and products","CHINA","Million $","Grains","Foods",2021,255.5
"Total grains and products","REST OF WORLD","Million $","Grains","Foods",2021,2482.4
"Bulk grains","CANADA","Million $","Grains","Foods",2021,923.1
"Bulk grains","THAILAND","Million $","Grains","Foods",2021,501.3
"Bulk grains","INDIA","Million $","Grains","Foods",2021,208.3
"Bulk grains","PERU","Million $","Grains","Foods",2021,37.2
"Bulk grains","CHINA","Million $","Grains","Foods",2021,25.5
"Bulk grains","PAKISTAN","Million $","Grains","Foods",2021,33.9
"Bulk grains","ARGENTINA","Million $","Grains","Foods",2021,83.2
"Bulk grains","REST OF WORLD","Million $","Grains","Foods",2021,217.4
"Wheat and products","CANADA","Million $","Grains","Foods",2021,671.7
"Wheat and products","AUSTRALIA","Million $","Grains","Foods",2021,139.7
"Wheat and products","ITALY","Million $","Grains","Foods",2021,30.4
"Wheat and products","MEXICO","Million $","Grains","Foods",2021,21.0
"Wheat and products","REST OF WORLD","Million $","Grains","Foods",2021,185.9
"Rice and products","THAILAND","Million $","Grains","Foods",2021,501.2
"Rice and products","INDIA","Million $","Grains","Foods",2021,204.8
"Rice and products","CHINA","Million $","Grains","Foods",2021,24.1
"Rice and products","PAKISTAN","Million $","Grains","Foods",2021,33.9
"Rice and products","REST OF WORLD","Million $","Grains","Foods",2021,112.1
"Milled grain products","CANADA","Million $","Grains","Foods",2021,812.3
"Milled grain products","MEXICO","Million $","Grains","Foods",2021,157.9
"Milled grain products","AUSTRALIA","Million $","Grains","Foods",2021,139.7
"Milled grain products","GERMANY, FED. REPUBLIC","Million $","Grains","Foods",2021,124.4
"Milled grain products","THAILAND","Million $","Grains","Foods",2021,78.0
"Milled grain products","INDIA","Million $","Grains","Foods",2021,53.7
"Milled grain products","ITALY","Million $","Grains","Foods",2021,41.6
"Milled grain products","REST OF WORLD","Million $","Grains","Foods",2021,414.1
"Cereal and bakery foods","CANADA","Million $","Grains","Foods",2021,4668.9
"Cereal and bakery foods","MEXICO","Million $","Grains","Foods",2021,1952.5
"Cereal and bakery foods","ITALY","Million $","Grains","Foods",2021,812.9
"Cereal and bakery foods","SOUTH KOREA","Million $","Grains","Foods",2021,301.3
"Cereal and bakery foods","FRANCE","Million $","Grains","Foods",2021,298.2
"Cereal and bakery foods","THAILAND","Million $","Grains","Foods",2021,218.3
"Cereal and bakery foods","GERMANY, FED. REPUBLIC","Million $","Grains","Foods",2021,177.8
"Cereal and bakery foods","REST OF WORLD","Million $","Grains","Foods",2021,2039.0
"Total vegetable oils","CANADA","Million $","VegetablesOil","Foods",2021,3107.0
"Total vegetable oils","INDONESIA","Million $","VegetablesOil","Foods",2021,2004.9
"Total vegetable oils","SPAIN","Million $","VegetablesOil","Foods",2021,489.5
"Total vegetable oils","ITALY","Million $","VegetablesOil","Foods",2021,552.3
"Total vegetable oils","PHILIPPINES","Million $","VegetablesOil","Foods",2021,530.5
"Total vegetable oils","MEXICO","Million $","VegetablesOil","Foods",2021,234.8
"Total vegetable oils","TUNISIA","Million $","VegetablesOil","Foods",2021,226.9
"Total vegetable oils","REST OF WORLD","Million $","VegetablesOil","Foods",2021,1348.8
"Crude vegetable oils","CANADA","Million $","VegetablesOil","Foods",2021,520.0
"Crude vegetable oils","PHILIPPINES","Million $","VegetablesOil","Foods",2021,197.1
"Crude vegetable oils","MEXICO","Million $","VegetablesOil","Foods",2021,25.6
"Crude vegetable oils","ARGENTINA","Million $","VegetablesOil","Foods",2021,49.9
"Crude vegetable oils","SPAIN","Million $","VegetablesOil","Foods",2021,1.6
"Crude vegetable oils","HUNGARY","Million $","VegetablesOil","Foods",2021,0.0
"Crude vegetable oils","REST OF WORLD","Million $","VegetablesOil","Foods",2021,178.0
"Refined vegetable oils","CANADA","Million $","VegetablesOil","Foods",2021,2509.9
"Refined vegetable oils","INDONESIA","Million $","VegetablesOil","Foods",2021,1953.6
"Refined vegetable oils","SPAIN","Million $","VegetablesOil","Foods",2021,487.9
"Refined vegetable oils","ITALY","Million $","VegetablesOil","Foods",2021,551.8
"Refined vegetable oils","TUNISIA","Million $","VegetablesOil","Foods",2021,226.9
"Refined vegetable oils","MEXICO","Million $","VegetablesOil","Foods",2021,209.2
"Refined vegetable oils","REST OF WORLD","Million $","VegetablesOil","Foods",2021,1501.3
"Olive oil","SPAIN","Million $","VegetablesOil","Foods",2021,379.3
"Olive oil","ITALY","Million $","VegetablesOil","Foods",2021,511.3
"Olive oil","TUNISIA","Million $","VegetablesOil","Foods",2021,225.5
"Olive oil","TURKEY","Million $","VegetablesOil","Foods",2021,50.3
"Olive oil","ARGENTINA","Million $","VegetablesOil","Foods",2021,33.1
"Olive oil","REST OF WORLD","Million $","VegetablesOil","Foods",2021,233.4
"Tropical oils","INDONESIA","Million $","VegetablesOil","Foods",2021,2003.7
"Tropical oils","PHILIPPINES","Million $","VegetablesOil","Foods",2021,530.2
"Tropical oils","MALAYSIA","Million $","VegetablesOil","Foods",2021,361.0
"Tropical oils","SRI LANKA","Million $","VegetablesOil","Foods",2021,23.9
"Tropical oils","VIETNAM","Million $","VegetablesOil","Foods",2021,16.1
"Tropical oils","COLOMBIA","Million $","VegetablesOil","Foods",2021,18.2
"Tropical oils","REST OF WORLD","Million $","VegetablesOil","Foods",2021,79.9
"Oilseeds","CANADA","Million $","VegetablesOil","Foods",2021,471.4
"Oilseeds","INDIA","Million $","VegetablesOil","Foods",2021,70.0
"Oilseeds","ARGENTINA","Million $","VegetablesOil","Foods",2021,108.4
"Oilseeds","PARAGUAY","Million $","VegetablesOil","Foods",2021,28.4
"Oilseeds","BRAZIL","Million $","VegetablesOil","Foods",2021,102.0
"Oilseeds","TURKEY","Million $","VegetablesOil","Foods",2021,18.1
"Oilseeds","REST OF WORLD","Million $","VegetablesOil","Foods",2021,350.6
"Total sweeteners and candy","MEXICO","Million $","Sweets","Foods",2021,1625.4
"Total sweeteners and candy","CANADA","Million $","Sweets","Foods",2021,869.7
"Total sweeteners and candy","BRAZIL","Million $","Sweets","Foods",2021,447.4
"Total sweeteners and candy","ARGENTINA","Million $","Sweets","Foods",2021,207.5
"Total sweeteners and candy","GERMANY, FED. REPUBLIC","Million $","Sweets","Foods",2021,224.2
"Total sweeteners and candy","GUATEMALA","Million $","Sweets","Foods",2021,158.9
"Total sweeteners and candy","TURKEY","Million $","Sweets","Foods",2021,149.2
"Total sweeteners and candy","CHINA","Million $","Sweets","Foods",2021,116.1
"Total sweeteners and candy","REST OF WORLD","Million $","Sweets","Foods",2021,1901.6
"Sugar, cane and beet","BRAZIL","Million $","Sweets","Foods",2021,275.1
"Sugar, cane and beet","MEXICO","Million $","Sweets","Foods",2021,648.1
"Sugar, cane and beet","GUATEMALA","Million $","Sweets","Foods",2021,144.5
"Sugar, cane and beet","DOMINICAN REPUBLIC","Million $","Sweets","Foods",2021,136.2
"Sugar, cane and beet","EL SALVADOR","Million $","Sweets","Foods",2021,67.7
"Sugar, cane and beet","COLOMBIA","Million $","Sweets","Foods",2021,105.5
"Sugar, cane and beet","ARGENTINA","Million $","Sweets","Foods",2021,44.1
"Sugar, cane and beet","REST OF WORLD","Million $","Sweets","Foods",2021,548.5
"Other sweeteners and syrups","CANADA","Million $","Sweets","Foods",2021,385.2
"Other sweeteners and syrups","INDIA","Million $","Sweets","Foods",2021,125.8
"Other sweeteners and syrups","MEXICO","Million $","Sweets","Foods",2021,125.4
"Other sweeteners and syrups","ARGENTINA","Million $","Sweets","Foods",2021,150.4
"Other sweeteners and syrups","BRAZIL","Million $","Sweets","Foods",2021,122.3
"Other sweeteners and syrups","NEW ZEALAND","Million $","Sweets","Foods",2021,63.1
"Other sweeteners and syrups","REST OF WORLD","Million $","Sweets","Foods",2021,458.3
"Confections","MEXICO","Million $","Sweets","Foods",2021,851.8
"Confections","CANADA","Million $","Sweets","Foods",2021,465.5
"Confections","GERMANY, FED. REPUBLIC","Million $","Sweets","Foods",2021,204.3
"Confections","TURKEY","Million $","Sweets","Foods",2021,128.7
"Confections","CHINA","Million $","Sweets","Foods",2021,97.9
"Confections","SPAIN","Million $","Sweets","Foods",2021,119.4
"Confections","SWITZERLAND","Million $","Sweets","Foods",2021,21.4
"Confections","BRAZIL","Million $","Sweets","Foods",2021,50.0
"Confections","REST OF WORLD","Million $","Sweets","Foods",2021,360.8
"Total cocoa and products","CANADA","Million $","Cocoa","Foods",2021,1688.4
"Total cocoa and products","COTE D’IVOIRE","Million $","Cocoa","Foods",2021,1002.8
"Total cocoa and products","MEXICO","Million $","Cocoa","Foods",2021,523.2
"Total cocoa and products","ECUADOR","Million $","Cocoa","Foods",2021,236.1
"Total cocoa and products","MALAYSIA","Million $","Cocoa","Foods",2021,170.7
"Total cocoa and products","INDONESIA","Million $","Cocoa","Foods",2021,230.2
"Total cocoa and products","NETHERLANDS","Million $","Cocoa","Foods",2021,216.8
"Total cocoa and products","REST OF WORLD","Million $","Cocoa","Foods",2021,1565.9
"Cocoa beans","ECUADOR","Million $","Cocoa","Foods",2021,197.3
"Cocoa beans","COTE D’IVOIRE","Million $","Cocoa","Foods",2021,748.6
"Cocoa beans","DOMINICAN REPUBLIC","Million $","Cocoa","Foods",2021,45.7
"Cocoa beans","GHANA","Million $","Cocoa","Foods",2021,134.6
"Cocoa beans","PERU","Million $","Cocoa","Foods",2021,16.3
"Cocoa beans","NIGERIA","Million $","Cocoa","Foods",2021,51.6
"Cocoa beans","REST OF WORLD","Million $","Cocoa","Foods",2021,68.2
"Cocoa paste, butter, and powder","COTE D’IVOIRE","Million $","Cocoa","Foods",2021,235.3
"Cocoa paste, butter, and powder","MALAYSIA","Million $","Cocoa","Foods",2021,159.7
"Cocoa paste, butter, and powder","INDONESIA","Million $","Cocoa","Foods",2021,229.8
"Cocoa paste, butter, and powder","NETHERLANDS","Million $","Cocoa","Foods",2021,199.2
"Cocoa paste, butter, and powder","PERU","Million $","Cocoa","Foods",2021,37.1
"Cocoa paste, butter, and powder","CANADA","Million $","Cocoa","Foods",2021,41.4
"Cocoa paste, butter, and powder","INDIA","Million $","Cocoa","Foods",2021,29.0
"Cocoa paste, butter, and powder","GHANA","Million $","Cocoa","Foods",2021,83.9
"Cocoa paste, butter, and powder","REST OF WORLD","Million $","Cocoa","Foods",2021,255.5
"Chocolate","CANADA","Million $","Cocoa","Foods",2021,1647.0
"Chocolate","MEXICO","Million $","Cocoa","Foods",2021,477.8
"Chocolate","BELGIUM","Million $","Cocoa","Foods",2021,158.6
"Chocolate","GERMANY, FED. REPUBLIC","Million $","Cocoa","Foods",2021,145.6
"Chocolate","ITALY","Million $","Cocoa","Foods",2021,67.5
"Chocolate","POLAND","Million $","Cocoa","Foods",2021,100.6
"Chocolate","SWITZERLAND","Million $","Cocoa","Foods",2021,71.0
"Chocolate","FRANCE","Million $","Cocoa","Foods",2021,45.2
"Chocolate","REST OF WORLD","Million $","Cocoa","Foods",2021,387.4
"Sauces, soups, prepared foods","SINGAPORE","Million $","Other","Foods",2021,3461.3
"Sauces, soups, prepared foods","CANADA","Million $","Other","Foods",2021,1664.8
"Sauces, soups, prepared foods","ITALY","Million $","Other","Foods",2021,600.0
"Sauces, soups, prepared foods","MEXICO","Million $","Other","Foods",2021,516.6
"Sauces, soups, prepared foods","CHINA","Million $","Other","Foods",2021,508.8
"Sauces, soups, prepared foods","THAILAND","Million $","Other","Foods",2021,310.8
"Sauces, soups, prepared foods","SOUTH KOREA","Million $","Other","Foods",2021,196.6
"Sauces, soups, prepared foods","GERMANY, FED. REPUBLIC","Million $","Other","Foods",2021,204.4
"Sauces, soups, prepared foods","REST OF WORLD","Million $","Other","Foods",2021,2314.1
"Essential oils","IRELAND","Million $","Other","Foods",2021,3023.8
"Essential oils","BRAZIL","Million $","Other","Foods",2021,92.7
"Essential oils","INDIA","Million $","Other","Foods",2021,229.9
"Essential oils","MEXICO","Million $","Other","Foods",2021,87.4
"Essential oils","FRANCE","Million $","Other","Foods",2021,175.3
"Essential oils","CANADA","Million $","Other","Foods",2021,102.6
"Essential oils","CHINA","Million $","Other","Foods",2021,108.4
"Essential oils","ARGENTINA","Million $","Other","Foods",2021,65.5
"Essential oils","REST OF WORLD","Million $","Other","Foods",2021,557.2
"Animal and other fats","CANADA","Million $","Other","Foods",2021,479.5
"Animal and other fats","BRAZIL","Million $","Other","Foods",2021,14.5
"Animal and other fats","AUSTRALIA","Million $","Other","Foods",2021,105.6
"Animal and other fats","NORWAY","Million $","Other","Foods",2021,88.9
"Animal and other fats","MEXICO","Million $","Other","Foods",2021,45.5
"Animal and other fats","PERU","Million $","Other","Foods",2021,45.1
"Animal and other fats","NEW ZEALAND","Million $","Other","Foods",2021,75.3
"Animal and other fats","URUGUAY","Million $","Other","Foods",2021,8.8
"Animal and other fats","REST OF WORLD","Million $","Other","Foods",2021,202.5
"Other edible products","INDIA","Million $","Other","Foods",2021,480.5
"Other edible products","CHINA","Million $","Other","Foods",2021,426.6
"Other edible products","CANADA","Million $","Other","Foods",2021,139.6
"Other edible products","FRANCE","Million $","Other","Foods",2021,189.1
"Other edible products","MEXICO","Million $","Other","Foods",2021,150.8
"Other edible products","SPAIN","Million $","Other","Foods",2021,177.4
"Other edible products","ITALY","Million $","Other","Foods",2021,115.0
"Other edible products","GERMANY, FED. REPUBLIC","Million $","Other","Foods",2021,147.8
"Other edible products","REST OF WORLD","Million $","Other","Foods",2021,602.6
"Total beverages","MEXICO","Million $","Beverages","Foods",2021,5724.3
"Total beverages","ITALY","Million $","Beverages","Foods",2021,2846.8
"Total beverages","FRANCE","Million $","Beverages","Foods",2021,2785.0
